date	words	title
2008-03-04 21:37:43	481	Security Messures in Radio and TV Station
2008-03-05 21:48:05	265	Jeff Immelt on Business
2008-03-07 12:40:07	306	China Price - Alexandra Harney's New Book
2008-03-08 22:36:56	180	PVG: Second Terminal to Open
2008-03-08 23:02:24	111	Middle Ring of Shanghai - Part II
2008-03-10 23:46:58	22	CZ3456 Black Box Audio Revealed
2008-03-13 00:04:58	102	Some Interesting Random News
2008-03-14 13:46:23	1296	Analysis of Links and Ways to Improve
2008-03-14 23:42:44	296	Thoughts about Being a Leader
2008-03-15 07:47:41	187	Improving User Portal on Wangjianshuo.com
2008-03-17 20:41:37	222	Welcome ICS Readers
2008-03-19 00:26:51	52	A New Financial Street in Lujiazui
2008-03-19 23:33:15	102	Being on TV is Nothing
2008-03-20 13:07:01	0	From Shanghai to Sydney Zoo
2008-03-20 23:45:25	586	Shanghai Zoo
2008-03-21 12:40:06	447	Shanghai Pudong Airport Terminal 2 to Open
2008-03-22 23:00:46	232	Taiwan Election - Ma Wins
2008-03-23 12:00:46	412	Hangzhou Bay Bridge to Open
2008-03-23 15:07:39	70	Expressways in Shanghai - Part II
2008-03-23 20:43:32	458	Expression to Appropriate Impression
2008-03-24 22:02:08	699	Personal Guide to Astor House Hotel, Shanghai
2008-03-26 00:58:30	445	Avoid Taxi with BX in Plate Number
2008-03-26 14:33:31	106	Sunshine and Shadow of Pudong Airport Terminal 2
2008-03-26 16:26:23	1047	Shanghai Pudong Airport Terminal 2 (T2)
2008-03-27 02:39:09	530	Beijing Airport Terminal 3 (T3) Opens
2008-03-28 22:40:36	19	My Most Familiar Scene in Airport
2008-03-29 00:50:34	205	Bird view of Shanghai on Flight
2008-03-29 14:34:07	566	Beijing Airport Express Train
2008-03-30 21:29:27	93	Bus from Beijing Airport to Tianjin
2008-03-31 23:30:05	1260	Mega-Projects and Raising Power of China
2008-04-01 14:49:34	409	My Friend Alexandra's Book: The China Price
2008-04-03 00:49:14	17	I Become a Fan of Jack Welch
2008-04-03 23:23:48	308	Meu Carro Novo
2008-04-05 23:28:21	555	Three Best Neighborhoods in Pudong
2008-04-06 00:56:35	1156	Why I Didn't Cover About Tibet
2008-04-07 00:44:51	577	My National ID Duplicated with Another One
2008-04-09 01:14:45	330	Error in Western Media Report about Tibet
2008-04-09 23:25:34	828	More Discussion on Tibet
2008-04-10 21:27:56	672	Disturbed Lunch
2008-04-11 01:09:16	129	1 USD = 6.9966 RMB
2008-04-11 22:13:48	1375	My Experience of Culture and Religion in Tibet
2008-04-11 23:49:02	1274	Friends Started to Boycott French Products
2008-04-12 15:36:02	400	What the Term China, or France Means?
2008-04-13 01:35:57	1290	Not Just Identify Problems for China - Solve Them!
2008-04-14 22:17:19	292	Yifan in His 9th Month
2008-04-15 00:14:20	171	Google Docs is Good
2008-04-15 00:39:45	746	Standing Cross Different Lines
2008-04-16 10:25:56	105	IKEA Shenzhen Opens
2008-04-16 14:03:02	203	&quot;Love China&quot; Blooms on MSN Messenger
2008-04-16 22:02:27	3052	Real Pictures of China with My Experience
2008-04-19 00:56:00	803	On My Way Back to Nanyang
2008-04-19 01:05:01	441	Wangjianshuo's Blog on BBC, Again
2008-04-19 01:18:15	294	Flight from Shanghai to Nanyang, Henan
2008-04-20 00:28:09	277	Street Scenes of Nanyang
2008-04-20 22:33:14	760	Street Scenes of Nayang - Part II
2008-04-20 23:39:30	1112	Brief Chat with Andrew
2008-04-21 16:45:59	572	Social Environment in Central China
2008-04-23 00:51:33	2341	Grace Wang Called a Traitor
2008-04-23 01:10:17	1436	Four Types of Consciousness
2008-04-23 22:56:37	408	Subscription Enabled on This Blog
2008-04-24 22:41:17	1471	Mixing, Muddling, and Confusing
2008-04-27 09:25:12	179	Metro Line M8 in Shanghai Under Construction
2008-04-27 22:28:58	324	Minpu Bridge Under Construction
2008-04-28 23:50:36	862	Death and Religion in Tibet
2008-04-29 19:57:21	145	Wired Photos... Long Time Ago
2008-04-30 23:53:39	422	Train Collision in Shandong
2008-05-01 19:51:29	974	Generalization Plays the Trick
2008-05-01 19:51:29	191	Your Opinion about French Revolution
2008-05-02 17:57:03	160	Slow Internet Connection in Early May
2008-05-03 21:25:37	361	Photos of Carrefour after Boycott
2008-05-04 19:40:51	308	Look at Places I have Ever Been
2008-05-05 20:50:37	569	More Accidents in 2008
2008-05-06 23:14:27	255	Photos of Shanghai in May, 2008
2008-05-07 21:57:19	10	Olympic Torch in China
2008-05-07 22:16:24	298	Photos of Shanghai in May, 2008 - Part II
2008-05-08 21:28:26	101	Introduce Yourself
2008-05-10 11:31:52	257	Meeting Place: Starbucks at Jinyan Road, Pudong
2008-05-10 19:51:26	226	Stumble Upon Jack, Samson, and Terry
2008-05-10 20:20:44	475	Avoid Maglev for Hongqiao to Pudong Transition
2008-05-12 15:52:51	604	Earthquake and Flee from 18th Floor
2008-05-13 19:38:43	226	How Many Mobiles do You Have?
2008-05-14 22:28:21	205	Earthquake is Much More Terrible than I Thought
2008-05-16 13:20:05	45	China Earthquake Donation Guide
2008-05-16 13:34:22	500	How We Can Help?
2008-05-17 23:22:14	22	Still Watching TV about Earthquake
2008-05-19 13:58:20	21	Mourning for Victims in Sichuan
2008-05-20 00:53:52	485	Thoughts after One Week of Earthquake
2008-05-20 10:40:17	58	Chinese Internet Turns Black and White
2008-05-21 13:51:51	61	Shanghai After Sichuan Earthquake
2008-05-21 20:49:58	440	Requirements for Websites Related to Earthquake
2008-05-23 21:08:18	126	Olympic Torch Arrives in Shanghai
2008-05-24 21:04:47	32	Yifan has His Haircut (11th Month)
2008-05-26 22:59:54	397	Leave Home Early to Avoid Traffic Jam
2008-05-28 20:59:21	310	YLF 2008 in Snoqualmie, WA
2008-05-29 20:36:24	624	I Felt Afraid of Public Opinions Now
2008-05-29 23:56:28	309	I May Not Attend the CNBloggerCon 2008 in Guangzhou
2008-05-30 00:13:47	1248	Hard to Use Metro Instead of a Car
2008-05-31 13:52:10	1672	The World is Not Created by Genius - Part II
2008-06-01 12:37:54	222	Juilliard Orchestra Coming to Shanghai
2008-06-01 20:25:42	238	Plastic Bags and Gas Shortage - My Observation
2008-06-03 00:25:46	32	Happy Birthday to Yifan
2008-06-03 23:17:53	370	Zhuazhou - Gift Picking at 1 Year Old
2008-06-04 19:38:41	204	I Hope We can Start to Talk about History
2008-06-04 23:57:58	1053	Review at Yifan's 1st Birthday
2008-06-06 00:08:05	380	Hangzhou Bay Bridge - Just a Bridge
2008-06-06 22:14:09	387	Hangzhou Bay Bridge - More Photos
2008-06-08 22:26:33	74	MovableType 4.2 is Disappointing
2008-06-08 22:33:38	177	Hey! It is Yifan Again!
2008-06-09 00:23:51	188	It is Gaokao Time
2008-06-10 22:49:19	276	All Kinds of Trap
2008-06-11 19:43:00	296	Exchange RMB for USD at Pudong Airport
2008-06-11 23:05:12	124	All Kinds of Trap - Another One
2008-06-12 22:00:54	671	Foreign Banks in Shanghai
2008-06-13 20:40:41	23	I Got my Nikon 50mm 1.8D
2008-06-15 01:03:49	205	Attended Shanghai 5G in Our Office
2008-06-17 20:30:28	437	Shanghai Dazhong Taxi
2008-06-17 23:24:48	380	NBC Interview at my Home
2008-06-20 01:07:42	63	Kong Fu Panda Hits Shanghai Tomorrow
2008-06-21 00:17:02	414	Gas Price and Plastic Bags
2008-06-21 22:25:18	277	Lujiazui is a Construction Site
2008-06-22 17:31:33	268	Sunday without Sun
2008-06-25 00:02:07	20	Preparing the Press Conference Tomorrow
2008-06-25 20:34:48	36	Kijiji.cn Changed to Baixing.com
2008-06-25 21:34:41	44	Sunset and Clouds in Shanghai
2008-06-26 23:24:15	108	Stock Market Big Drop
2008-06-29 23:02:35	362	Back from Chongming Island
2008-07-02 00:45:58	256	Register with PSB During Olympics?
2008-07-02 22:18:52	122	Is Olympic Really Coming?
2008-07-03 18:27:16	311	CRH Train from Shanghai to Hangzhou
2008-07-05 01:35:39	103	Shanghai Metro is Not 24 Hours
2008-07-06 01:02:48	112	Good Online Local Shanghai Map?
2008-07-08 23:47:30	200	The Most Beautiful Sky in Shanghai
2008-07-12 00:39:57	226	Photos of the Blue Sky
2008-07-13 23:54:32	125	Shangri-La Hotel Pudong Shanghai
2008-07-16 00:58:00	242	Continue to be OOB
2008-07-17 23:03:33	551	Killed 6 Policemen and Became Hero
2008-07-18 23:08:03	144	Seek for Some Guidance
2008-07-19 22:10:33	907	How A Young Couple and a Kid Live in Shanghai
2008-07-20 21:22:31	195	Brought Yifan to Gymboree
2008-07-21 22:23:18	292	Monday, Tuesday, ... Olympic
2008-07-24 01:25:40	217	Data Center "Sealed" During Olympic
2008-07-26 01:36:07	237	Swim in River in Shanghai
2008-07-26 17:57:26	196	Beijing Apartment for Olympic
2008-07-27 15:26:46	485	Lost Passport and Found it
2008-07-28 22:19:49	445	Crossing Over with Hong Huang
2008-07-31 01:02:44	909	In Beijing, Just Before Olympic Games
2008-08-01 23:34:02	923	Beijing Airport Express Train in Depth
2008-08-02 13:58:36	108	What is 97sese?
2008-08-03 22:04:35	148	New Embassy of United States in Beijing
2008-08-04 21:54:29	834	Pudong Airport T2 Behind the Security Gate
2008-08-05 23:23:01	141	Business is Business
2008-08-07 23:30:06	666	The Day Before Olympic Games
2008-08-08 23:05:26	92	Beijing Olympic Games Opening Ceremony
2008-08-09 12:34:18	216	Interesting Comments on the Ceremony
2008-08-09 16:11:47	209	Going to Shanghai Olympic Football Game
2008-08-09 19:05:23	430	Foreign Media's Response to the Opening
2008-08-10 23:07:52	553	The Chinese Elements in the Ceremony
2008-08-11 23:31:20	897	The Chinese Elements - Part II
2008-08-12 22:42:38	348	One Ceremony, Many Perceiptions
2008-08-14 23:28:15	899	Olympic is about Competition and Happiness
2008-08-15 23:25:11	95	Interview by ChinaOnTV and CNReviews
2008-08-15 23:33:10	655	Lang Ping's American Volleyball Team Beat China
2008-08-16 22:50:50	458	Day Like This - Another Day
2008-08-17 23:50:14	444	Update about Yifan
2008-08-21 00:47:22	175	Wangjianshuo's Blog Meetup
2008-08-22 23:36:45	51	OOB for Vacation
2008-08-26 22:56:38	169	Goodbye Olympic
2008-08-27 23:35:34	670	Prepared for Shanghai World Expo
2008-08-29 21:26:53	579	Buy Train Ticket After On Board
2008-08-29 21:49:03	546	Dos and Don'ts For Foriengers in China
2008-08-29 22:25:59	383	Blog Meetup on August 30, 2008
2008-08-30 21:17:43	1060	The Wonderful 2008 Meetup
2008-08-31 23:27:24	931	Salary for Foreign Engineers
2008-09-01 23:45:16	409	Photos of Wujiang Road
2008-09-02 07:36:32	620	Experiment on Natural Search
2008-09-02 22:22:56	482	First ibis Hotel Opens in Shanghai
2008-09-03 16:12:18	125	Google AdSense for Feed
2008-09-03 21:43:31	108	Table Tennis is the National Sports of China
2008-09-04 23:44:14	292	Problem of Having a Good Email Address
2008-09-05 23:52:20	2216	China-US Economy Discussion
2008-09-06 19:38:11	181	The Meetup on ICS Tonight
2008-09-07 22:44:32	404	Yilin Blindman Massage
2008-09-09 00:01:13	320	3 Days to 6th Anniversary of Blogging
2008-09-09 23:16:12	194	Nanluoguxiang Is Special
2008-09-11 02:13:37	79	Yogurt in a Bottle
2008-09-11 23:34:51	127	6 Years of Blogging
2008-09-12 23:40:16	418	Dinner with Mayors in US Again
2008-09-13 10:26:57	93	Starting the Longest Day
2008-09-14 03:30:20	397	Get to Airport Early is Important
2008-09-14 15:30:48	101	Call Back China from Abroad: **139*#
2008-09-14 15:56:44	155	Dinner in Downtown Mount View
2008-09-14 22:44:38	118	Travel is a Habit Changer
2008-09-15 23:45:21	43	Meetup in Google
2008-09-16 07:45:21	336	Surrounded by Negative News in US
2008-09-17 05:26:41	653	Don't Force Me to Write on Topics
2008-09-17 05:27:54	260	Finally Get into Buck's Restaurant
2008-09-18 15:28:00	91	Dinner with Friends in Microsoft in Redmond
2008-09-19 06:14:55	345	I Now Prefer Inexpensive Hotels
2008-09-19 07:25:30	202	I Decided to Learn to Read Menus
2008-09-19 07:44:24	257	Only J (Not P) Survives in US
2008-09-19 16:21:59	545	Top Commenter of 6 Years
2008-09-20 05:16:25	294	First Two Sessions of YLF 2008
2008-09-20 10:51:03	162	Float Over the River of Snoqualmie
2008-09-21 05:26:41	182	Photos from YLF Snoqualmie, WA
2008-09-21 05:49:44	408	Jian Shuo Wang Becomes Wang Jian Shuo
2008-09-21 17:09:38	538	Salsa Dance Place in Seattle
2008-09-22 15:27:21	150	Different Ways to Waste Energy
2008-09-24 10:35:36	395	Random Note During Meeting
2008-09-24 19:22:45	101	Back from 22 Hours Trip
2008-09-24 23:08:18	256	Plastic Bags in Seattle
2008-09-28 22:19:00	42	Wendy's High School Gathering
2008-09-28 22:50:48	346	Prepaid Gas and Electricity in Beijing
2008-09-30 23:23:33	98	Adidas in Sanlitun Beijing
2008-10-01 22:44:33	129	Resume from Long Pause of Blogging
2008-10-02 10:37:53	93	Rob's Skateboard Journey
2008-10-03 23:30:23	129	Yifan Broke Another Cup
2008-10-04 20:47:30	209	Impact of US Financial Crisis on China
2008-10-05 20:21:50	618	Free Exam Offered for Poison Milk Victims
2008-10-05 21:31:16	231	Last Day of National Holiday
2008-10-06 10:34:03	21	Q4 2008 Begins
2008-10-06 23:19:24	249	I Use Public Transportation Now
2008-10-07 18:43:21	204	Software List for Newly Installed PC
2008-10-08 23:16:14	96	Visited Two Companies
2008-10-10 00:52:42	244	SVB Bank is like a Family
2008-10-11 21:47:08	57	Back from Jiangyin
2008-10-12 21:57:25	229	Chinese Government is Like a Company
2008-10-13 23:00:08	506	Bus is Faster than Car
2008-10-16 09:47:01	280	Winter for Startups is Coming
2008-10-17 23:53:08	131	Happy Birthday to Me
2008-10-19 20:17:09	347	Xishan, an Island in Taihu
2008-10-20 22:57:49	149	Pollution in Taihu (Lake Tai)
2008-10-21 23:12:37	216	Eatery is Really Small Business
2008-10-25 13:34:57	234	Ways to Delete Your Comments
2008-10-26 12:46:38	69	User Feedback are the Key
2008-10-26 20:56:22	546	How's China in Global Financial Crisis?
2008-10-27 09:57:30	413	Shanghai to Beijing? Train is Better than Air
2008-10-29 13:16:31	73	In Beijing, In Meeting
2008-10-31 00:34:58	98	Wrapping up my Beijing Trip
2008-11-02 16:24:06	485	Talk with Kai Fu Lee
2008-11-02 21:11:24	383	Bus Seems Better than Taxi
2008-11-02 21:44:06	232	Shanghai Population
2008-11-02 22:14:21	322	Rating of Places Nearby Shanghai
2008-11-04 23:00:25	69	Busy Since After National Holiday
2008-11-05 18:34:53	177	Taiwan and Mainland Direct Transit
2008-11-05 21:36:22	207	10:00 PM
2008-11-06 21:09:51	142	Shanghai Postal Code
2008-11-06 21:41:57	141	Erik Paulsen and Gabrielle Giffords
2008-11-06 21:46:25	42	Transition of Metro Line #1 and Line 2
2008-11-08 22:46:58	216	Indian English
2008-11-09 14:26:26	509	All Maps in China are Transformed
2008-11-10 14:01:02	50	Google Custom Search Engine
2008-11-10 21:39:11	138	Thanks Matt Isler!
2008-11-11 22:47:44	180	Nice Day for My Business
2008-11-12 22:25:14	578	Quintet Shanghai is Nice
2008-11-14 23:41:30	184	Mayfair (Paris Spring) is on Sale
2008-11-17 19:49:25	13	Shanghai is Getting Colder
2008-11-17 19:49:25	73	CnBloggerCon in Guangzhou
2008-11-18 20:48:57	274	Summary of First Half of November
2008-11-19 23:12:42	465	Yifan is Growing Up
2008-11-20 08:56:20	314	Beautiful Thoughts with Beautiful Scene
2008-11-24 22:55:18	172	In Beijing, Again
2008-11-24 23:16:49	660	A Well Planned Trip to Huangshan?
2008-11-26 19:19:17	169	In Beijing Airport, Back to Shanghai
2008-11-27 12:26:22	426	The Death of A Citizen
2008-11-27 16:33:44	202	Happy Thanksgivings
2008-11-28 20:57:52	57	Meet with Judy, Hua, Bill, and Liang
2008-11-28 21:40:15	396	Joined WWW2009 Programme Committee
2008-11-28 23:17:54	153	My Friend Blogroll
2008-11-30 19:37:31	231	Still Many People Go Abroad
2008-11-30 20:01:09	239	Pudong Airport to JW Marriott
2008-11-30 21:44:24	136	I Love JSON
2008-12-01 16:26:55	188	Happy 1.5 Year Birthday of Yifan
2008-12-01 18:49:47	163	On my Way to Hong Kong
2008-12-02 10:36:36	501	Red Herring Asia in Hong Kong
2008-12-02 14:17:26	27	Baixing Awarded as Red Herring Asia 100
2008-12-02 23:50:16	326	Impression of Hong Kong
2008-12-03 18:23:22	105	Island Pacific Hotel is Pretty Nice
2008-12-03 18:47:37	244	Hong Kong Not More Expensive Than Shanghai
2008-12-04 23:55:44	134	National Flag of China in Airport - Part II
2008-12-05 16:06:44	157	How Many of My Readers Use FaceBook?
2008-12-06 22:34:08	100	Photos of Hong Kong in December 2008
2008-12-06 23:49:05	70	Poster about Financial Crisis in HK
2008-12-07 00:16:52	624	Facebook Connect with MovableType
2008-12-07 23:49:04	157	Shanghai is Freezing
2008-12-09 21:39:58	224	Wangjianshuo's Blog Supports Facebook Now
2008-12-10 14:08:56	275	Movie All About Women
2008-12-11 23:06:14	157	Christmas Tree in Shanghai &amp; Hong Kong
2008-12-12 23:10:29	33	FBML Sandbox of Facebook
2008-12-13 19:57:42	51	Where is This Tunnel
2008-12-13 23:43:30	158	Hosted US Congress Delegation
2008-12-14 18:31:10	60	I am going to Visit Fuxing Road Area
2008-12-14 20:18:15	165	Yifan in 2008 Christmas
2008-12-14 20:35:45	155	Temporarily Removed Facebook Connect
2008-12-15 23:03:33	333	Shangri-La vs Four Seasons Hotel
2008-12-16 20:13:08	205	Dell Optiplex 755
2008-12-17 21:25:32	173	Going to Attend Shanghaiist Party
2008-12-17 22:06:45	1209	Shanghaiist's Quote of Me
2008-12-18 21:34:55	442	WWW2009 DevTrack Call For Papers
2008-12-19 22:26:18	279	Drive on Nanpu Bridge for 3000 Times
2008-12-21 11:41:00	126	jQuery + Baixing.com
2008-12-21 15:16:48	396	Bomb Threats in Shanghai
2008-12-22 21:08:29	196	"I have a Name Card"
2008-12-24 11:14:27	340	Merry Christmas 2008
2008-12-24 22:52:52	98	Christmas Eve 2008 at Xintiandi
2008-12-25 23:04:09	505	Letter from NCUSCR
2008-12-28 23:26:02	48	Returned from Hangzhou
2008-12-29 20:26:33	431	Hangzhou Photos at the End of 2008
2008-12-31 17:18:20	220	Summary of My 2008
2009-01-01 11:06:18	531	Happy New Year 2009
2009-01-03 22:32:44	220	Airline Fuel Surcharge Lowered
2009-01-04 23:17:45	102	Mortgage Rate Lowered Too
2009-01-05 18:23:05	355	Interview by Channel Young
2009-01-06 22:56:37	166	Yifan's First Google Search
2009-01-07 22:32:12	76	Flying Back to Luoyang Tomorrow
2009-01-12 19:41:06	246	Back from Luoyang Family Gather
2009-01-13 19:54:20	71	Jian Shuo Wang on Channel Young
2009-01-14 22:32:33	437	New Year Eve Dinner
2009-01-15 21:24:55	102	HD90 Fake Renminbi Note
2009-01-18 11:25:27	171	All Metro Stations in A Day
2009-01-18 22:06:09	265	The Power of Convenience
2009-01-18 22:32:49	8	Yifan on Sliding Board
2009-01-20 01:02:27	10	Visited Police Station Today
2009-01-20 23:32:40	84	Short Pause of Comment System
2009-01-20 23:37:24	176	Watching US President Inauguration
2009-01-22 18:13:16	1216	Who is Chris Devonshire Ellis
2009-01-23 16:31:00	596	Which Train Station to Use in Shanghai?
2009-01-23 19:19:38	225	Why Chinese Prefer Mobile to Access Internet
2009-01-23 21:19:40	146	Yifan Attacks Me :-)
2009-01-24 20:12:24	777	Child Care in Shanghai
2009-01-25 12:23:56	442	Happy Niu Year
2009-01-25 12:56:58	102	Chinese Zodiac
2009-01-25 20:46:29	128	How Cold is Shanghai Today
2009-01-28 10:23:48	21	Out Of Blogging
2009-01-31 22:50:36	960	End of Long Spring Festival Holiday
2009-02-02 14:52:00	441	MediaTemple is Great!
2009-02-02 22:27:19	209	Short Pause of Service of Bluehost
2009-02-02 23:26:01	234	Hello! Hello! I am Back
2009-02-03 21:01:35	201	Shoe Thowing
2009-02-04 23:16:50	1035	Daily Cost of a Tourist in Shanghai
2009-02-05 06:28:19	974	A Jungle without a Toilet
2009-02-05 19:22:04	139	I had my Wisdom Teeth Extracted
2009-02-06 07:18:39	251	Car Towing Services in Shanghai
2009-02-08 22:15:07	93	The Help of a To-Do-List
2009-02-09 23:44:23	495	Fireworks and Yifan
2009-02-10 09:26:07	404	Received Gift from Media Temple
2009-02-14 21:55:00	606	Transportation Options in Shanghai
2009-02-14 23:14:05	303	Xizhimen Viaduct is Too Confusing
2009-02-17 19:48:35	270	Shanghai 2010 Expo Site
2009-02-19 21:10:27	349	Financial Crisis and Shanghai
2009-02-19 21:19:27	263	Thanks to the Crisis
2009-02-20 10:31:00	343	Meaning of 886 in Chinese
2009-02-20 23:11:57	1312	Who is Chris Devonshire Ellis - Part II
2009-02-21 21:48:33	690	Microsoft Shanghai Zizhu Campus
2009-02-22 13:23:46	322	A15 Expressway Shanghai
2009-02-22 21:26:52	137	Congratulations to Ryun and Jenny
2009-02-22 21:55:09	84	Track Click on Elements
2009-02-22 22:34:51	958	Six Apart's Problem?
2009-02-24 19:42:45	505	Favorite Road: Wukang Road
2009-02-25 10:27:03	517	First Impression of Shanghai Expo Site
2009-02-25 10:37:07	753	Australian Pavilion Foundation Completed
2009-02-25 17:14:32	467	A Blogger at a Media Event
2009-02-25 21:22:27	153	Virtual Physical Name Card
2009-02-26 21:55:08	653	International Events in Shanghai
2009-02-28 10:58:11	321	Expats More Need Community
2009-02-28 11:25:39	488	Jian Shuo Wang's Talk on Lunch 2.0
2009-03-01 15:35:37	417	Congratulations to Xiaoliang and Tangjing
2009-03-01 18:29:23	64	What is Happening in Shanghai
2009-03-02 21:23:19	116	Civitology and Shanghaiology
2009-03-04 21:23:24	342	Tired in Shanghai
2009-03-05 10:32:44	206	Eighth YLF Meeting in November
2009-03-05 16:25:24	56	Follow Me on Twitter
2009-03-06 00:51:30	224	Finished Talk in Hangzhou
2009-03-06 22:46:20	243	Train is Better than Car to Hangzhou
2009-03-07 12:13:18	418	"We Thought..."
2009-03-08 21:20:57	437	Expo China Pavilion - Oriental Crown
2009-03-09 20:56:41	413	Living Cost in Shanghai (2009 Edition)
2009-03-10 23:21:08	127	Thoughts After Seeing Dubai Tower
2009-03-11 19:10:29	696	Beer Can by the Highway vs Spitting
2009-03-12 22:16:08	341	Meetings Today
2009-03-13 19:18:57	974	Bad Behavior, Its Reason, and Future
2009-03-14 19:43:02	245	16300 Dialup Internet Access
2009-03-14 23:40:59	140	Pi Day - I can Remember Pi
2009-03-15 11:53:18	94	Hotmail Opens POP3
2009-03-16 22:25:07	510	A Glass Cup of Water on Left Hand
2009-03-17 22:12:10	474	6 Years of Marriage
2009-03-18 21:04:16	633	7 Office Design Ideas
2009-03-20 22:52:12	163	Metro Between Hongqiao and Pudong Airport
2009-03-21 07:45:36	445	I am Going to Guilin
2009-03-21 23:33:19	193	Pudong is Now Like Puxi
2009-03-22 23:43:29	136	Shanghai Bejiing Express Railway Photos
2009-03-23 22:54:12	189	I am in Guilin
2009-03-23 23:22:44	627	Customers Wants Service to be Bad
2009-03-24 20:53:34	82	Photos of Yangshuo, Guilin
2009-03-24 23:39:54	423	Thoughts on the Road
2009-03-25 12:52:51	676	Bad Tourism: Killing Goose for Eggs
2009-03-25 22:38:46	538	Impression of Impression Sanjie Liu
2009-03-25 23:43:14	245	Yifan on the Road
2009-03-26 23:26:16	98	Mountains of Guilin
2009-03-27 23:08:38	229	Wrapping Up my Guilin Trip
2009-03-28 20:46:38	209	Why People Travel
2009-03-28 21:52:23	250	Photos of Yangshuo, Guilin - Part II
2009-03-28 22:30:05	530	Green Lotus Hotel of Yangshuo
2009-03-29 22:57:12	410	Cannot Measure it, Cannot Improve it
2009-03-29 23:41:13	130	Photos of Shanghai in Spring 2009
2009-03-30 09:34:58	101	Back to Office with Full Energy
2009-04-01 23:47:18	352	10 Years from 32151, Automation, SJTU
2009-04-02 12:43:34	94	I Bought a Moleskine
2009-04-02 18:20:59	175	A Peek Inside Someone's Travel Notebook
2009-04-02 20:25:30	217	I will be in Beijing on April 9
2009-04-05 00:02:46	218	Shouning Road for Crayfish
2009-04-05 12:46:51	421	Favorite Road: Fuxing West Road
2009-04-05 23:41:21	101	Love Camping
2009-04-06 22:45:58	429	My First Camping with New Tent
2009-04-09 01:06:31	549	Fly to Beijing Again via CA933 again
2009-04-11 01:26:31	135	Beijing to Shanghai via Nanjing
2009-04-11 23:35:10	96	10 Years Gather Since Graduation
2009-04-12 16:46:12	138	New SJTU Minhang Campus - Part II
2009-04-12 22:28:31	56	Yifan can Count from 1 to 9
2009-04-13 22:54:23	300	Another Drawing and Yifan
2009-04-19 01:09:12	262	Back from Xiamen (and Why OOB)
2009-04-20 22:46:42	91	Three Interesting Photos
2009-04-22 22:40:28	103	BossTown Record Tomorrow
2009-04-23 22:19:01	648	Back from BossTown
2009-04-24 23:55:16	140	Another Drawing - Zhangsanfeng's Milk Tea Shop
2009-04-25 23:28:44	63	How my Fake Boarding Pass was Made
2009-04-26 19:09:33	467	Shanghai Auto Show 2009
2009-04-27 20:20:53	487	Two Things Other Tourist Don't Do in Shanghai
2009-04-28 08:43:59	627	Why People Don't Use Voice Mail in China
2009-04-30 23:34:00	547	Jinji Lake - Rebuild Another West Lake
2009-05-01 00:05:47	762	Why Use the Pedstrain Crossing?
2009-05-01 19:43:00	247	China and US is Opposite on North and South
2009-05-01 20:20:38	185	Breakeven Happiness
2009-05-01 20:27:31	78	Clear Shanghai Night
2009-05-02 19:44:16	135	Balloon and Camera in Outer Space
2009-05-02 22:16:59	680	Google Analytics Cookie by this Site
2009-05-04 21:03:37	185	Enjoy the Beauty of Life
2009-05-05 16:50:07	430	Make My Blog Faster
2009-05-06 22:50:59	156	Two Nice Photos from Xiaoliang
2009-05-07 23:59:35	115	Communication is Key to Any Success
2009-05-10 22:36:35	925	Australia Pavilion's Construction Site
2009-05-11 22:29:02	503	Second Impression of Shanghai Expo Site
2009-05-12 23:30:06	156	May 12, 2009
2009-05-13 20:17:32	75	Friendship Binding vs Interest Binding
2009-05-15 00:57:24	325	Time Matters in Communication
2009-05-16 01:21:52	428	Worry about Yifan's Education
2009-05-16 22:10:20	257	Pudong House Price Rise Sharply
2009-05-17 21:00:51	813	Worry about Yifan's Education - Part II
2009-05-18 23:24:54	944	Is China Changeable?
2009-05-19 20:49:50	1282	Chinese or International Eduction?
2009-05-21 23:11:16	1186	University Education = Hukou in China
2009-05-22 22:38:15	937	Schools Conducted by Gaokao
2009-05-23 12:36:05	759	Hijacked Education by Scientists
2009-05-24 22:20:21	159	The Only Beach in Shanghai
2009-05-26 20:27:11	777	Bribe for Driver's License?
2009-05-27 23:15:48	215	US Congressmen Visit Shanghai
2009-05-28 22:11:21	78	Happy Dragon Boat Festival
2009-05-29 13:01:28	78	Nikon D50 CHA Error with SD Card
2009-05-30 21:37:51	265	End of a Holiday without Wendy
2009-05-31 11:57:43	186	ENFP is Incompatible with GTD
2009-05-31 22:33:21	68	Gulangyu Photos by Wendy
2009-05-31 23:17:36	94	Congratulations to Andrew McLaughlin
2009-06-01 23:39:59	84	Happy Children's Day
2009-06-02 21:51:14	231	Happy 2 Year Birthday to Yifan
2009-06-06 19:59:24	100	Back to Blogging
2009-06-07 21:36:11	194	Gaokao Day 2009
2009-06-07 22:14:34	323	Shi Shi Shi Shi - Chinese Pinyin
2009-06-09 22:05:07	180	Tianzifang at Taikang Road
2009-06-10 23:39:27	598	Dogs Unprotected. How about Human?
2009-06-11 22:26:15	312	My Mood These Days
2009-06-12 22:45:34	489	Good Luck Endeavour and Chris
2009-06-13 16:18:29	94	I am at facebook.com/jianshuo
2009-06-16 22:27:21	78	Controlling Software is Everywhere
2009-06-16 22:43:46	157	Manhole Covers in Shanghai and Beijing
2009-06-17 22:09:05	149	Visiting US in July
